id_text	designation	artifact_type	period	provenience	museum_no	accession_no	excavation_no	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref
P003902	IM 134443	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134443		W 20552,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003903	IM 134444	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134444		W 20552,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003904	IM 134445	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134445		W 20552,4			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444450	history	
P003905	IM 134447	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134447		W 20552,6			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003906	IM 134448	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134448		W 20552,7			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003907	IM 134449	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134449		W 20552,8 + W 20593,02			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376698	history	
P003908	IM 134450	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134450		W 20552,9			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003909	IM 073463	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073463		W 20563			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003910	IM 134451	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134451		W 20565			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003911	IM 134452	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134452		W 20566			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003912	IM 134453	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134453		W 20568			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1429285	history	
P003913	IM 134455	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134455		W 20570,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003914	IM 134456	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134456		W 20570,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1429286	history	
P003915	IM 134457	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134457		W 20571,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444451	history	
P003916	IM 134458	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134458		W 20571,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003917	IM 134459	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134459		W 20572,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003918	IM 134460	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134460		W 20572,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003919	IM 134463	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134463		W 20573,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003920	IM 134464	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134464		W 20573,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003921	IM 134465	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134465		W 20573,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003922	IM 134466	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134466		W 20573,4			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003923	IM 134467,1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134467,1		W 20573,5a			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003924	IM 134467,2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134467,2		W 20573,5b			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003925	IM 134467,3	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134467,3		W 20573,5c			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003926	IM 134467,4	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134467,4		W 20573,5d			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003927	IM 134467,5	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134467,5		W 20573,5e			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003928	IM 134467,6	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134467,6		W 20573,5f			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003930	IM 134469	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134469		W 20593,03			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003931	IM 134470	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134470		W 20593,04			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003932	IM 134471	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134471		W 20593,05			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003933	IM 134472	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134472		W 20593,06			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003934	IM 134475	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134475		W 20593,09			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003935	IM 134476	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134476		W 20593,10			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003936	IM 073464	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073464		W 20593,11			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003937	IM 134477	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134477		W 20593,12			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003938	IM 134478	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134478		W 20593,13			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003939	IM 134479	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134479		W 20593,14			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003940	IM 134480	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134480		W 20593,15			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003941	IM 134481	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134481		W 20593,16			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003942	IM 134482,01	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,01		W 20593,17a			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003943	IM 134482,03	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,03		W 20593,17c			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003944	IM 134482,04	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134482,04		W 20593,17d			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003945	IM 134482,05	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,05		W 20593,17e			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003946	IM 134482,06	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,06		W 20593,17f			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003947	IM 134482,07	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,07		W 20593,17g			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1444452	history	
P003948	IM 134482,08	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,08		W 20593,17h			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003949	IM 134482,09	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,09		W 20593,17i			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003950	IM 134482,10	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,10		W 20593,17j			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003951	IM 134482,11	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,11		W 20593,17k			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003952	IM 134482,12	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,12		W 20593,17l			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003953	IM 134482,13	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,13		W 20593,17m			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003954	IM 134482,14	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,14		W 20593,17n			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003955	IM 134482,15	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,15		W 20593,17o			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003956	IM 134482,16	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,16		W 20593,17p			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003957	IM 134482,17	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,17		W 20593,17q			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003958	IM 134482,18	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,18		W 20593,17r			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003959	IM 134482,19	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134482,19		W 20593,17s			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003960	IM 134483	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134483		W 20593,18			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003961	IM 134484	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134484		W 20594,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003962	IM 134485	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134485		W 20594,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003963	IM 134486	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134486		W 20594,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003964	IM 134487	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134487		W 20594,4			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003965	IM 073466	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 073466		W 20595,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003966	IM 134488	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134488		W 20595,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003967	IM 073480	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 073480		W 20596,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003968	IM 134490	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134490		W 20596,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003969	IM 134491	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134491		W 20596,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003970	IM 134492	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134492		W 20596,4			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003971	IM 134493	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134493		W 20622			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003972	IM 073467	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 073467		W 20623			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003973	W 20631,1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM —		W 20631,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003974	IM 073469	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073469		W 20631,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003975	IM 073482	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073482		W 20632,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Schmandt-Besserat1992-74352	history	1, p. 130, fig. 77 (p) Vs. falsch zit. als W 20650.
P003976	IM 134496	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134496		W 20649			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003977	IM 073483	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073483		W 20650			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Schmandt-Besserat1992-74352	history	1, p. 145, fig. 96 (p) Vs. falsch zit. als W 9657.
P003978	IM 134497	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134497		W 20651			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003979	IM 134498	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134498		W 20652			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003980	IM 134499	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134499		W 20653			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003981	IM 073470	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 073470		W 20654			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003982	IM 134500	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134500		W 20655,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003983	IM 134501	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134501		W 20655,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003984	IM 134502	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134502		W 20676,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376701	history	
P003985	IM 073472	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073472		W 20676,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376702	history	
P003986	IM 073484	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073484		W 20676,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376702	history	
P003987	IM 134503	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134503		W 20676,4			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376703	history	
P003988	IM 134504	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134504		W 20676,5			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376703	history	
P003989	IM 134505	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134505		W 20676,6			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376703	history	
P003990	IM 073473	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073473		W 20676,7			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376704	history	
P003991	IM 134506	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134506		W 20676,8			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376705	history	
P003992	IM 134507,1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134507,1		W 20676,9a			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003993	IM 134507,2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134507,2		W 20676,9b			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003994	IM 134507,3	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134507,3		W 20676,9c			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003995	IM 134494	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134494		W 20677			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003996	IM 134495	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134495		W 20678			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003997	IM 134508	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134508		W 20679			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003998	W 20679,9b	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM —		W 20679,9b			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P003999	IM 073477,1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073477,1		W 20680,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004000	IM 073477,2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 073477,2		W 20680,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004001	IM 134509	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134509		W 20680,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004002	IM 134512	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134512		W 20703			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004003	IM 134513	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134513		W 20704			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004004	IM 073488,1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073488,1		W 20705			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004005	IM 134514	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134514		W 20706			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004006	IM 073488,2	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073488,2		W 20707			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004007	IM 134516	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134516		W 20709			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004008	IM 073490	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073490		W 20710			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004009	IM 134518	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134518		W 20712			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004010	IM 134519,1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134519,1		W 20713,2a			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004011	IM 134519,2	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134519,2		W 20713,2b			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004012	IM 073561	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073561		W 20714,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	1376706	history	
P004013	IM 134520	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 134520		W 20714,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004014	IM 134521	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	IM 134521		W 20714,3			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004015	IM 073492	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073492		W 20715,1			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
P004016	IM 073493	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	IM 073493		W 20715,2			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay			
